# fichier halley.txt
############################################################################################
# Positions prévues de la comète Halley par rapport au Soleil.
# Les données sont prises tous les jours.
# La première ligne correspond au 18/ 3/2021, la deuxième au 19/ 3/2021, etc.
# Les distances sont exprimées en unité astronomique (au) : 1 au = 1.496e+11 m
############################################################################################
X (au)              Y (au)              
-17.1598            16.5582             
-17.1611            16.5605             
-17.1623            16.5627             
-17.1636            16.5649             
-17.1648            16.5672             
-17.1661            16.5694             
-17.1674            16.5716             
-17.1686            16.5739             
-17.1699            16.5761             
-17.1711            16.5783             
-17.1724            16.5806             
-17.1736            16.5828             
-17.1749            16.585              
-17.1761            16.5873             
-17.1774            16.5895             
-17.1786            16.5917             
-17.1799            16.594              
-17.1811            16.5962             
-17.1824            16.5984             
-17.1836            16.6007             
-17.1849            16.6029             
-17.1861            16.6051             
-17.1874            16.6074             
-17.1886            16.6096             
-17.1899            16.6118             
-17.1911            16.614              
-17.1924            16.6163             
-17.1936            16.6185             
-17.1949            16.6207             
-17.1961            16.623              
-17.1974            16.6252             
-17.1986            16.6274             
-17.1999            16.6296             
-17.2011            16.6319             
-17.2023            16.6341             
-17.2036            16.6363             
-17.2048            16.6386             
-17.2061            16.6408             
-17.2073            16.643              
-17.2086            16.6452             
-17.2098            16.6475             
-17.2111            16.6497             
-17.2123            16.6519             
-17.2135            16.6541             
-17.2148            16.6563             
-17.216             16.6586             
-17.2173            16.6608             
-17.2185            16.663              
-17.2197            16.6652             
-17.221             16.6675             
-17.2222            16.6697             
-17.2235            16.6719             
-17.2247            16.6741             
-17.2259            16.6763             
-17.2272            16.6786             
-17.2284            16.6808             
-17.2297            16.683              
-17.2309            16.6852             
-17.2321            16.6874             
-17.2334            16.6897             
-17.2346            16.6919             
-17.2358            16.6941             
-17.2371            16.6963             
-17.2383            16.6985             
-17.2396            16.7008             
-17.2408            16.703              
-17.242             16.7052             
-17.2433            16.7074             
-17.2445            16.7096             
-17.2457            16.7118             
-17.247             16.7141             
-17.2482            16.7163             
-17.2494            16.7185             
-17.2507            16.7207             
-17.2519            16.7229             
-17.2531            16.7251             
-17.2544            16.7273             
-17.2556            16.7296             
-17.2568            16.7318             
-17.258             16.734              
-17.2593            16.7362             
-17.2605            16.7384             
-17.2617            16.7406             
-17.263             16.7428             
-17.2642            16.745              
-17.2654            16.7472             
-17.2667            16.7495             
-17.2679            16.7517             
-17.2691            16.7539             
-17.2703            16.7561             
-17.2716            16.7583             
-17.2728            16.7605             
-17.274             16.7627             
-17.2752            16.7649             
-17.2765            16.7671             
-17.2777            16.7693             
-17.2789            16.7715             
-17.2801            16.7738             
-17.2814            16.776              
-17.2826            16.7782             
-17.2838            16.7804             
-17.285             16.7826             
-17.2863            16.7848             
-17.2875            16.787              
-17.2887            16.7892             
-17.2899            16.7914             
-17.2912            16.7936             
-17.2924            16.7958             
-17.2936            16.798              
-17.2948            16.8002             
-17.296             16.8024             
-17.2973            16.8046             
-17.2985            16.8068             
-17.2997            16.809              
-17.3009            16.8112             
-17.3021            16.8134             
-17.3034            16.8156             
-17.3046            16.8178             
-17.3058            16.82               
-17.307             16.8222             
-17.3082            16.8244             
-17.3095            16.8266             
-17.3107            16.8288             
-17.3119            16.831              
-17.3131            16.8332             
-17.3143            16.8354             
-17.3155            16.8376             
-17.3168            16.8398             
-17.318             16.842              
-17.3192            16.8442             
-17.3204            16.8464             
-17.3216            16.8486             
-17.3228            16.8508             
-17.324             16.853              
-17.3253            16.8552             
-17.3265            16.8574             
-17.3277            16.8596             
-17.3289            16.8618             
-17.3301            16.864              
-17.3313            16.8662             
-17.3325            16.8684             
-17.3337            16.8706             
-17.3349            16.8728             
-17.3362            16.8749             
-17.3374            16.8771             
-17.3386            16.8793             
-17.3398            16.8815             
-17.341             16.8837             
-17.3422            16.8859             
-17.3434            16.8881             
-17.3446            16.8903             
-17.3458            16.8925             
-17.347             16.8947             
-17.3482            16.8969             
-17.3495            16.899              
-17.3507            16.9012             
-17.3519            16.9034             
-17.3531            16.9056             
-17.3543            16.9078             
-17.3555            16.91               
-17.3567            16.9122             
-17.3579            16.9144             
-17.3591            16.9166             
-17.3603            16.9187             
-17.3615            16.9209             
-17.3627            16.9231             
-17.3639            16.9253             
-17.3651            16.9275             
-17.3663            16.9297             
-17.3675            16.9319             
-17.3687            16.934              
-17.3699            16.9362             
-17.3711            16.9384             
-17.3723            16.9406             
-17.3735            16.9428             
-17.3747            16.945              
-17.3759            16.9471             
-17.3771            16.9493             
-17.3783            16.9515             
-17.3795            16.9537             
-17.3807            16.9559             
-17.3819            16.9581             
-17.3831            16.9602             
-17.3843            16.9624             
-17.3855            16.9646             
-17.3867            16.9668             
-17.3879            16.969              
-17.3891            16.9711             
-17.3903            16.9733             
-17.3915            16.9755             
-17.3927            16.9777             
-17.3939            16.9798             
-17.3951            16.982              
-17.3963            16.9842             
-17.3975            16.9864             
-17.3987            16.9886             
-17.3999            16.9907             
-17.4011            16.9929             
-17.4022            16.9951             
-17.4034            16.9973             
-17.4046            16.9994             
-17.4058            17.0016             
-17.407             17.0038             
-17.4082            17.006              
-17.4094            17.0081             
-17.4106            17.0103             
-17.4118            17.0125             
-17.413             17.0147             
-17.4142            17.0168             
-17.4154            17.019              
-17.4165            17.0212             
-17.4177            17.0234             
-17.4189            17.0255             
-17.4201            17.0277             
-17.4213            17.0299             
-17.4225            17.032              
-17.4237            17.0342             
-17.4249            17.0364             
-17.426             17.0385             
-17.4272            17.0407             
-17.4284            17.0429             
-17.4296            17.0451             
-17.4308            17.0472             
-17.432             17.0494             
-17.4332            17.0516             
-17.4343            17.0537             
-17.4355            17.0559             
-17.4367            17.0581             
-17.4379            17.0602             
-17.4391            17.0624             
-17.4403            17.0646             
-17.4415            17.0667             
-17.4426            17.0689             
-17.4438            17.0711             
-17.445             17.0732             
-17.4462            17.0754             
-17.4474            17.0776             
-17.4485            17.0797             
-17.4497            17.0819             
-17.4509            17.0841             
-17.4521            17.0862             
-17.4533            17.0884             
-17.4544            17.0905             
-17.4556            17.0927             
-17.4568            17.0949             
-17.458             17.097              
-17.4592            17.0992             
-17.4603            17.1013             
-17.4615            17.1035             
-17.4627            17.1057             
-17.4639            17.1078             
-17.465             17.11               
-17.4662            17.1122             
-17.4674            17.1143             
-17.4686            17.1165             
-17.4698            17.1186             
-17.4709            17.1208             
-17.4721            17.1229             
-17.4733            17.1251             
-17.4745            17.1273             
-17.4756            17.1294             
-17.4768            17.1316             
-17.478             17.1337             
-17.4791            17.1359             
-17.4803            17.138              
-17.4815            17.1402             
-17.4827            17.1424             
-17.4838            17.1445             
-17.485             17.1467             
-17.4862            17.1488             
-17.4873            17.151              
-17.4885            17.1531             
-17.4897            17.1553             
-17.4909            17.1574             
-17.492             17.1596             
-17.4932            17.1617             
-17.4944            17.1639             
-17.4955            17.166              
-17.4967            17.1682             
-17.4979            17.1704             
-17.499             17.1725             
-17.5002            17.1747             
-17.5014            17.1768             
-17.5025            17.179              
-17.5037            17.1811             
-17.5049            17.1833             
-17.506             17.1854             
-17.5072            17.1876             
-17.5084            17.1897             
-17.5095            17.1919             
-17.5107            17.194              
-17.5119            17.1962             
-17.513             17.1983             
-17.5142            17.2004             
-17.5154            17.2026             
-17.5165            17.2047             
-17.5177            17.2069             
-17.5189            17.209              
-17.52              17.2112             
-17.5212            17.2133             
-17.5223            17.2155             
-17.5235            17.2176             
-17.5247            17.2198             
-17.5258            17.2219             
-17.527             17.224              
-17.5281            17.2262             
-17.5293            17.2283             
-17.5305            17.2305             
-17.5316            17.2326             
-17.5328            17.2348             
-17.5339            17.2369             
-17.5351            17.239              
-17.5363            17.2412             
-17.5374            17.2433             
-17.5386            17.2455             
-17.5397            17.2476             
-17.5409            17.2498             
-17.542             17.2519             
-17.5432            17.254              
-17.5444            17.2562             
-17.5455            17.2583             
-17.5467            17.2605             
-17.5478            17.2626             
-17.549             17.2647             
-17.5501            17.2669             
-17.5513            17.269              
-17.5524            17.2711             
-17.5536            17.2733             
-17.5547            17.2754             
-17.5559            17.2776             
-17.5571            17.2797             
-17.5582            17.2818             
-17.5594            17.284              
-17.5605            17.2861             
-17.5617            17.2882             
-17.5628            17.2904             
-17.564             17.2925             
-17.5651            17.2946             
-17.5663            17.2968             
-17.5674            17.2989             
-17.5686            17.301              
-17.5697            17.3032             
-17.5709            17.3053             
-17.572             17.3074             
-17.5732            17.3096             
-17.5743            17.3117             
-17.5755            17.3138             
-17.5766            17.316              
-17.5777            17.3181             
-17.5789            17.3202             
-17.58              17.3224             
-17.5812            17.3245             
-17.5823            17.3266             
-17.5835            17.3287             
-17.5846            17.3309             
-17.5858            17.333              
-17.5869            17.3351             
-17.5881            17.3373             
-17.5892            17.3394             
-17.5903            17.3415             
-17.5915            17.3436             
-17.5926            17.3458             
-17.5938            17.3479             
-17.5949            17.35               
-17.5961            17.3522             
-17.5972            17.3543             
-17.5983            17.3564             
-17.5995            17.3585             
-17.6006            17.3607             
-17.6018            17.3628             
-17.6029            17.3649             
-17.6041            17.367              
-17.6052            17.3692             
-17.6063            17.3713             
-17.6075            17.3734             
-17.6086            17.3755             
-17.6098            17.3776             
-17.6109            17.3798             
-17.612             17.3819             
-17.6132            17.384              
-17.6143            17.3861             
-17.6154            17.3883             
-17.6166            17.3904             
-17.6177            17.3925             
-17.6189            17.3946             
-17.62              17.3967             
-17.6211            17.3989             
-17.6223            17.401              
-17.6234            17.4031             
-17.6245            17.4052             
-17.6257            17.4073             
-17.6268            17.4095             
-17.6279            17.4116             
-17.6291            17.4137             
-17.6302            17.4158             
-17.6313            17.4179             
-17.6325            17.42               
-17.6336            17.4222             
-17.6347            17.4243             
-17.6359            17.4264             
-17.637             17.4285             
-17.6381            17.4306             
-17.6393            17.4327             
-17.6404            17.4349             
-17.6415            17.437              
-17.6426            17.4391             
-17.6438            17.4412             
-17.6449            17.4433             
-17.646             17.4454             
-17.6472            17.4475             
-17.6483            17.4496             
-17.6494            17.4518             
-17.6506            17.4539             
-17.6517            17.456              
-17.6528            17.4581             
-17.6539            17.4602             
-17.6551            17.4623             
-17.6562            17.4644             
-17.6573            17.4665             
-17.6584            17.4687             
-17.6596            17.4708             
-17.6607            17.4729             
-17.6618            17.475              
-17.6629            17.4771             
-17.6641            17.4792             
-17.6652            17.4813             
-17.6663            17.4834             
-17.6674            17.4855             
-17.6686            17.4876             
-17.6697            17.4897             
-17.6708            17.4918             
-17.6719            17.494              
-17.6731            17.4961             
-17.6742            17.4982             
-17.6753            17.5003             
-17.6764            17.5024             
-17.6775            17.5045             
-17.6787            17.5066             
-17.6798            17.5087             
-17.6809            17.5108             
-17.682             17.5129             
-17.6831            17.515              
-17.6843            17.5171             
-17.6854            17.5192             
-17.6865            17.5213             
-17.6876            17.5234             
-17.6887            17.5255             
-17.6899            17.5276             
-17.691             17.5297             
-17.6921            17.5318             
-17.6932            17.5339             
-17.6943            17.536              
-17.6954            17.5381             
-17.6966            17.5402             
-17.6977            17.5423             
-17.6988            17.5444             
-17.6999            17.5465             
-17.701             17.5486             
-17.7021            17.5507             
-17.7032            17.5528             
-17.7044            17.5549             
-17.7055            17.557              
-17.7066            17.5591             
-17.7077            17.5612             
-17.7088            17.5633             
-17.7099            17.5654             
-17.711             17.5675             
-17.7121            17.5696             
-17.7133            17.5717             
-17.7144            17.5738             
-17.7155            17.5759             
-17.7166            17.578              
-17.7177            17.5801             
-17.7188            17.5822             
-17.7199            17.5843             
-17.721             17.5864             
-17.7221            17.5884             
-17.7232            17.5905             
-17.7244            17.5926             
-17.7255            17.5947             
-17.7266            17.5968             
-17.7277            17.5989             
-17.7288            17.601              
-17.7299            17.6031             
-17.731             17.6052             
-17.7321            17.6073             
-17.7332            17.6094             
-17.7343            17.6115             
-17.7354            17.6135             
-17.7365            17.6156             
-17.7376            17.6177             
-17.7387            17.6198             
-17.7398            17.6219             
-17.741             17.624              
-17.7421            17.6261             
-17.7432            17.6282             
-17.7443            17.6303             
-17.7454            17.6323             
-17.7465            17.6344             
-17.7476            17.6365             
-17.7487            17.6386             
-17.7498            17.6407             
-17.7509            17.6428             
-17.752             17.6449             
-17.7531            17.6469             
-17.7542            17.649              
-17.7553            17.6511             
-17.7564            17.6532             
-17.7575            17.6553             
-17.7586            17.6574             
-17.7597            17.6595             
-17.7608            17.6615             
-17.7619            17.6636             
-17.763             17.6657             
-17.7641            17.6678             
-17.7652            17.6699             
-17.7663            17.6719             
-17.7674            17.674              
-17.7685            17.6761             
-17.7696            17.6782             
-17.7707            17.6803             
-17.7718            17.6824             
-17.7728            17.6844             
-17.7739            17.6865             
-17.775             17.6886             
-17.7761            17.6907             
-17.7772            17.6928             
-17.7783            17.6948             
-17.7794            17.6969             
-17.7805            17.699              
-17.7816            17.7011             
-17.7827            17.7031             
-17.7838            17.7052             
-17.7849            17.7073             
-17.786             17.7094             
-17.7871            17.7114             
-17.7882            17.7135             
-17.7893            17.7156             
-17.7903            17.7177             
-17.7914            17.7198             
-17.7925            17.7218             
-17.7936            17.7239             
-17.7947            17.726              
-17.7958            17.728              
-17.7969            17.7301             
-17.798             17.7322             
-17.7991            17.7343             
-17.8002            17.7363             
-17.8012            17.7384             
-17.8023            17.7405             
-17.8034            17.7426             
-17.8045            17.7446             
-17.8056            17.7467             
-17.8067            17.7488             
-17.8078            17.7508             
-17.8088            17.7529             
-17.8099            17.755              
-17.811             17.7571             
-17.8121            17.7591             
-17.8132            17.7612             
-17.8143            17.7633             
-17.8154            17.7653             
-17.8164            17.7674             
-17.8175            17.7695             
-17.8186            17.7715             
-17.8197            17.7736             
-17.8208            17.7757             
-17.8219            17.7777             
-17.8229            17.7798             
-17.824             17.7819             
-17.8251            17.7839             
-17.8262            17.786              
-17.8273            17.7881             
-17.8284            17.7901             
-17.8294            17.7922             
-17.8305            17.7943             
-17.8316            17.7963             
-17.8327            17.7984             
-17.8338            17.8005             
-17.8348            17.8025             
-17.8359            17.8046             
-17.837             17.8067             
-17.8381            17.8087             
-17.8391            17.8108             
-17.8402            17.8128             
-17.8413            17.8149             
-17.8424            17.817              
-17.8435            17.819              
-17.8445            17.8211             
-17.8456            17.8231             
-17.8467            17.8252             
-17.8478            17.8273             
-17.8488            17.8293             
-17.8499            17.8314             
-17.851             17.8334             
-17.8521            17.8355             
-17.8531            17.8376             
-17.8542            17.8396             
-17.8553            17.8417             
-17.8564            17.8437             
-17.8574            17.8458             
-17.8585            17.8479             
-17.8596            17.8499             
-17.8607            17.852              
-17.8617            17.854              
-17.8628            17.8561             
-17.8639            17.8581             
-17.8649            17.8602             
-17.866             17.8622             
-17.8671            17.8643             
-17.8682            17.8664             
-17.8692            17.8684             
-17.8703            17.8705             
-17.8714            17.8725             
-17.8724            17.8746             
-17.8735            17.8766             
-17.8746            17.8787             
-17.8756            17.8807             
-17.8767            17.8828             
-17.8778            17.8848             
-17.8788            17.8869             
-17.8799            17.8889             
-17.881             17.891              
-17.882             17.893              
-17.8831            17.8951             
-17.8842            17.8971             
-17.8852            17.8992             
-17.8863            17.9012             
-17.8874            17.9033             
-17.8884            17.9053             
-17.8895            17.9074             
-17.8906            17.9094             
-17.8916            17.9115             
-17.8927            17.9135             
-17.8938            17.9156             
-17.8948            17.9176             
-17.8959            17.9197             
-17.8969            17.9217             
-17.898             17.9238             
-17.8991            17.9258             
-17.9001            17.9279             
-17.9012            17.9299             
-17.9023            17.932              
-17.9033            17.934              
-17.9044            17.9361             
-17.9054            17.9381             
-17.9065            17.9401             
-17.9076            17.9422             
-17.9086            17.9442             
-17.9097            17.9463             
-17.9107            17.9483             
-17.9118            17.9504             
-17.9129            17.9524             
-17.9139            17.9544             
-17.915             17.9565             
-17.916             17.9585             
-17.9171            17.9606             
-17.9181            17.9626             
-17.9192            17.9647             
-17.9203            17.9667             
-17.9213            17.9687             
-17.9224            17.9708             
-17.9234            17.9728             
-17.9245            17.9749             
-17.9255            17.9769             
-17.9266            17.9789             
-17.9276            17.981              
-17.9287            17.983              
-17.9298            17.9851             
-17.9308            17.9871             
-17.9319            17.9891             
-17.9329            17.9912             
-17.934             17.9932             
-17.935             17.9952             
-17.9361            17.9973             
-17.9371            17.9993             
-17.9382            18.0014             
-17.9392            18.0034             
-17.9403            18.0054             
-17.9413            18.0075             
-17.9424            18.0095             
-17.9434            18.0115             
-17.9445            18.0136             
-17.9455            18.0156             
-17.9466            18.0176             
-17.9476            18.0197             
-17.9487            18.0217             
-17.9497            18.0237             
-17.9508            18.0258             
-17.9518            18.0278             
-17.9529            18.0298             
-17.9539            18.0319             
-17.955             18.0339             
-17.956             18.0359             
-17.9571            18.038              
-17.9581            18.04               
-17.9592            18.042              
-17.9602            18.044              
-17.9612            18.0461             
-17.9623            18.0481             
-17.9633            18.0501             
-17.9644            18.0522             
-17.9654            18.0542             
-17.9665            18.0562             
-17.9675            18.0582             
-17.9686            18.0603             
-17.9696            18.0623             
-17.9706            18.0643             
-17.9717            18.0664             
-17.9727            18.0684             
-17.9738            18.0704             
-17.9748            18.0724             
-17.9759            18.0745             
-17.9769            18.0765             
-17.9779            18.0785             
-17.979             18.0805             
-17.98              18.0826             
-17.9811            18.0846             
-17.9821            18.0866             
-17.9831            18.0886             
-17.9842            18.0907             
-17.9852            18.0927             
-17.9863            18.0947             
-17.9873            18.0967             
-17.9883            18.0988             
-17.9894            18.1008             
-17.9904            18.1028             
-17.9914            18.1048             
-17.9925            18.1068             
-17.9935            18.1089             
-17.9946            18.1109             
-17.9956            18.1129             
-17.9966            18.1149             
-17.9977            18.1169             
-17.9987            18.119              
-17.9997            18.121              
-18.0008            18.123              
-18.0018            18.125              
-18.0028            18.127              
-18.0039            18.1291             
-18.0049            18.1311             
-18.0059            18.1331             
-18.007             18.1351             
-18.008             18.1371             
-18.009             18.1391             
-18.0101            18.1412             
-18.0111            18.1432             
-18.0121            18.1452             
-18.0132            18.1472             
-18.0142            18.1492             
-18.0152            18.1512             
-18.0163            18.1533             
-18.0173            18.1553             
-18.0183            18.1573             
-18.0194            18.1593             
-18.0204            18.1613             
-18.0214            18.1633             
-18.0224            18.1653             
-18.0235            18.1674             
-18.0245            18.1694             
-18.0255            18.1714             
-18.0266            18.1734             
-18.0276            18.1754             
-18.0286            18.1774             
-18.0296            18.1794             
-18.0307            18.1814             
-18.0317            18.1835             
-18.0327            18.1855             
-18.0337            18.1875             
-18.0348            18.1895             
-18.0358            18.1915             
-18.0368            18.1935             
-18.0378            18.1955             
-18.0389            18.1975             
-18.0399            18.1995             
-18.0409            18.2015             
-18.0419            18.2035             
-18.043             18.2056             
-18.044             18.2076             
-18.045             18.2096             
-18.046             18.2116             
-18.0471            18.2136             
-18.0481            18.2156             
-18.0491            18.2176             
-18.0501            18.2196             
-18.0511            18.2216             
-18.0522            18.2236             
-18.0532            18.2256             
-18.0542            18.2276             
-18.0552            18.2296             
-18.0562            18.2316             
-18.0573            18.2336             
-18.0583            18.2356             
-18.0593            18.2376             
-18.0603            18.2396             
-18.0613            18.2416             
-18.0624            18.2436             
-18.0634            18.2456             
-18.0644            18.2477             
-18.0654            18.2497             
-18.0664            18.2517             
-18.0675            18.2537             
-18.0685            18.2557             
-18.0695            18.2577             
-18.0705            18.2597             
-18.0715            18.2617             
-18.0725            18.2637             
-18.0735            18.2657             
-18.0746            18.2677             
-18.0756            18.2697             
-18.0766            18.2717             
-18.0776            18.2737             
-18.0786            18.2757             
-18.0796            18.2776             
-18.0806            18.2796             
-18.0817            18.2816             
-18.0827            18.2836             
-18.0837            18.2856             
-18.0847            18.2876             
-18.0857            18.2896             
-18.0867            18.2916             
-18.0877            18.2936             
-18.0887            18.2956             
-18.0898            18.2976             
-18.0908            18.2996             
-18.0918            18.3016             
-18.0928            18.3036             
-18.0938            18.3056             
-18.0948            18.3076             
-18.0958            18.3096             
-18.0968            18.3116             
-18.0978            18.3136             
-18.0988            18.3156             
-18.0999            18.3175             
-18.1009            18.3195             
-18.1019            18.3215             
-18.1029            18.3235             
-18.1039            18.3255             
-18.1049            18.3275             
-18.1059            18.3295             
-18.1069            18.3315             
-18.1079            18.3335             
-18.1089            18.3355             
-18.1099            18.3375             
-18.1109            18.3394             
-18.1119            18.3414             
-18.1129            18.3434             
-18.1139            18.3454             
-18.1149            18.3474             
-18.1159            18.3494             
-18.1169            18.3514             
-18.118             18.3534             
-18.119             18.3553             
-18.12              18.3573             
-18.121             18.3593             
-18.122             18.3613             
-18.123             18.3633             
-18.124             18.3653             
-18.125             18.3673             
-18.126             18.3692             
-18.127             18.3712             
-18.128             18.3732             
-18.129             18.3752             
-18.13              18.3772             
-18.131             18.3792             
-18.132             18.3812             
-18.133             18.3831             
-18.134             18.3851             
-18.135             18.3871             
-18.136             18.3891             
-18.137             18.3911             
-18.138             18.393              
-18.139             18.395              
-18.14              18.397              
-18.141             18.399              
-18.142             18.401              
-18.1429            18.403              
-18.1439            18.4049             
-18.1449            18.4069             
-18.1459            18.4089             
-18.1469            18.4109             
-18.1479            18.4128             
-18.1489            18.4148             
-18.1499            18.4168             
-18.1509            18.4188             
-18.1519            18.4208             
-18.1529            18.4227             
-18.1539            18.4247             
-18.1549            18.4267             
-18.1559            18.4287             
-18.1569            18.4306             
-18.1579            18.4326             
-18.1589            18.4346             
-18.1598            18.4366             
-18.1608            18.4386             
-18.1618            18.4405             
-18.1628            18.4425             
-18.1638            18.4445             
-18.1648            18.4465             
-18.1658            18.4484             
-18.1668            18.4504             
-18.1678            18.4524             
-18.1688            18.4543             
-18.1698            18.4563             
-18.1707            18.4583             
-18.1717            18.4603             
-18.1727            18.4622             
-18.1737            18.4642             
-18.1747            18.4662             
-18.1757            18.4682             
-18.1767            18.4701             
-18.1777            18.4721             
-18.1786            18.4741             
-18.1796            18.476              
-18.1806            18.478              
-18.1816            18.48               
-18.1826            18.4819             
-18.1836            18.4839             
-18.1846            18.4859             
-18.1855            18.4878             
-18.1865            18.4898             
-18.1875            18.4918             
-18.1885            18.4938             
-18.1895            18.4957             
-18.1905            18.4977             
-18.1914            18.4997             
-18.1924            18.5016             
-18.1934            18.5036             
-18.1944            18.5056             
-18.1954            18.5075             
-18.1964            18.5095             
-18.1973            18.5115             
-18.1983            18.5134             
-18.1993            18.5154             
-18.2003            18.5173             
-18.2013            18.5193             
-18.2022            18.5213             
-18.2032            18.5232             
-18.2042            18.5252             
-18.2052            18.5272             
-18.2062            18.5291             
-18.2071            18.5311             
-18.2081            18.5331             
-18.2091            18.535              
-18.2101            18.537              
-18.2111            18.5389             
-18.212             18.5409             
-18.213             18.5429             
-18.214             18.5448             
-18.215             18.5468             
-18.2159            18.5487             
-18.2169            18.5507             
-18.2179            18.5527             
-18.2189            18.5546             
-18.2198            18.5566             
-18.2208            18.5585             
-18.2218            18.5605             
-18.2228            18.5625             
-18.2237            18.5644             
-18.2247            18.5664             
-18.2257            18.5683             
-18.2267            18.5703             
-18.2276            18.5722             
-18.2286            18.5742             
-18.2296            18.5762             
-18.2306            18.5781             
-18.2315            18.5801             
-18.2325            18.582              
-18.2335            18.584              
-18.2344            18.5859             
-18.2354            18.5879             
-18.2364            18.5898             
-18.2374            18.5918             
-18.2383            18.5937             
-18.2393            18.5957             
-18.2403            18.5977             
-18.2412            18.5996             
-18.2422            18.6016             
-18.2432            18.6035             
-18.2441            18.6055             
-18.2451            18.6074             
-18.2461            18.6094             
-18.2471            18.6113             
-18.248             18.6133             
-18.249             18.6152             
-18.25              18.6172             
-18.2509            18.6191             
-18.2519            18.6211             
-18.2529            18.623              
-18.2538            18.625              
-18.2548            18.6269             
-18.2558            18.6289             
-18.2567            18.6308             
-18.2577            18.6328             
-18.2587            18.6347             
-18.2596            18.6367             
-18.2606            18.6386             
-18.2615            18.6406             
-18.2625            18.6425             
-18.2635            18.6445             
-18.2644            18.6464             
-18.2654            18.6483             
-18.2664            18.6503             
-18.2673            18.6522             
-18.2683            18.6542             
-18.2692            18.6561             
-18.2702            18.6581             
-18.2712            18.66               
-18.2721            18.662              
-18.2731            18.6639             
-18.2741            18.6659             
-18.275             18.6678             
-18.276             18.6697             
-18.2769            18.6717             
-18.2779            18.6736             
-18.2789            18.6756             
-18.2798            18.6775             
-18.2808            18.6795             
-18.2817            18.6814             
-18.2827            18.6833             
-18.2836            18.6853             
-18.2846            18.6872             
-18.2856            18.6892             
-18.2865            18.6911             
-18.2875            18.693              
-18.2884            18.695              
-18.2894            18.6969             
-18.2903            18.6989             
-18.2913            18.7008             
-18.2923            18.7027             
-18.2932            18.7047             
-18.2942            18.7066             
-18.2951            18.7086             
-18.2961            18.7105             
-18.297             18.7124             
-18.298             18.7144             
-18.2989            18.7163             
-18.2999            18.7182             
-18.3008            18.7202             
-18.3018            18.7221             
-18.3028            18.724              
-18.3037            18.726              
-18.3047            18.7279             
-18.3056            18.7299             
-18.3066            18.7318             
-18.3075            18.7337             
-18.3085            18.7357             
-18.3094            18.7376             
-18.3104            18.7395             
-18.3113            18.7415             
-18.3123            18.7434             
-18.3132            18.7453             
-18.3142            18.7473             
-18.3151            18.7492             
-18.3161            18.7511             
-18.317             18.7531             
-18.318             18.755              
-18.3189            18.7569             
-18.3199            18.7588             
-18.3208            18.7608             
-18.3218            18.7627             
-18.3227            18.7646             
-18.3236            18.7666             
-18.3246            18.7685             
-18.3255            18.7704             
-18.3265            18.7724             
-18.3274            18.7743             
-18.3284            18.7762             
-18.3293            18.7781             
-18.3303            18.7801             
-18.3312            18.782              
-18.3322            18.7839             
-18.3331            18.7859             
-18.334             18.7878             
-18.335             18.7897             
-18.3359            18.7916             
-18.3369            18.7936             
-18.3378            18.7955             
-18.3388            18.7974             
-18.3397            18.7993             
-18.3406            18.8013             
-18.3416            18.8032             
-18.3425            18.8051             
-18.3435            18.807              
-18.3444            18.809              
-18.3454            18.8109             
-18.3463            18.8128             
-18.3472            18.8147             
-18.3482            18.8166             
-18.3491            18.8186             
-18.3501            18.8205             
-18.351             18.8224             
-18.3519            18.8243             
-18.3529            18.8263             
-18.3538            18.8282             
-18.3548            18.8301             
-18.3557            18.832              
-18.3566            18.8339             
